ticket_id,text,category,sentiment,urgent,created_at,response_time_hours,priority
1983,Billing invoice incorrect,Billing,Positive,True,10/2/2024,21,medium
1984,Unable to update payment method,Billing,Negative,False,10/2/2024,66,medium
1985,Charged twice for subscription,Billing,Negative,False,10/2/2024,19,medium
1986,Charged twice for subscription,Billing,Positive,False,10/3/2024,34,medium
1987,App crashes on login,Technical,Negative,False,10/3/2024,3,medium
1988,System timeout issue,Technical,Positive,True,10/3/2024,61,medium
1989,General inquiry,General,Positive,False,10/3/2024,29,low
1990,Profile update failed,Account,Negative,False,10/3/2024,19,medium
1991,How to use this feature?,General,Positive,False,10/3/2024,66,low
1992,Feature not working properly,Technical,Positive,False,10/3/2024,44,medium
1993,Verification email not received,Account,Negative,False,10/3/2024,9,medium
1994,Error while uploading file,Technical,Neutral,False,10/3/2024,50,medium
1995,Unable to update payment method,Billing,Positive,False,10/3/2024,3,medium
1996,Website not loading,Technical,Negative,False,10/3/2024,65,medium
1997,Profile update failed,Account,Positive,False,10/4/2024,13,low
1998,App crashes on login,Technical,Neutral,False,10/4/2024,5,medium
1999,Feedback on service,General,Negative,False,10/4/2024,16,medium
2000,Refund not processed,Billing,Neutral,False,10/4/2024,17,medium
2001,Need more information about product,General,Negative,False,10/4/2024,1,medium
2002,Profile update failed,Account,Negative,False,10/4/2024,54,medium
2003,Login issues with account,Account,Positive,False,10/4/2024,68,low
2004,Profile update failed,Account,Positive,False,10/4/2024,62,low
2005,Account locked unexpectedly,Account,Neutral,False,10/4/2024,13,low
2006,Profile update failed,Account,Positive,False,10/4/2024,33,low
2007,General inquiry,General,Positive,False,10/5/2024,11,low
2008,System timeout issue,Technical,Negative,False,10/5/2024,53,medium
2009,Feature not working properly,Technical,Positive,False,10/5/2024,1,medium
2010,Billing invoice incorrect,Billing,Negative,False,10/5/2024,67,medium
2011,Billing invoice incorrect,Billing,Neutral,False,10/5/2024,41,medium
2012,Profile update failed,Account,Neutral,False,10/5/2024,14,low
2013,Unable to update payment method,Billing,Neutral,False,10/6/2024,33,medium
2014,Feature not working properly,Technical,Negative,False,10/7/2024,55,medium
2015,How to use this feature?,General,Neutral,False,10/7/2024,36,low
2016,Account locked unexpectedly,Account,Positive,True,10/7/2024,72,medium
2017,General inquiry,General,Positive,False,10/7/2024,48,low
2018,Feedback on service,General,Negative,False,10/7/2024,62,medium
2019,Feature not working properly,Technical,Neutral,False,10/7/2024,45,medium
2020,Account locked unexpectedly,Account,Negative,True,10/7/2024,16,high
2021,Error while uploading file,Technical,Neutral,False,10/7/2024,21,medium
2022,Payment failed again,Billing,Positive,False,10/7/2024,44,medium
2023,Feedback on service,General,Negative,False,10/7/2024,7,medium
2024,App crashes on login,Technical,Neutral,False,10/8/2024,1,medium
2025,Refund not processed,Billing,Positive,False,10/8/2024,61,medium
2026,Need more information about product,General,Neutral,False,10/8/2024,12,low
2027,Refund not processed,Billing,Neutral,False,10/8/2024,29,medium
2028,Login issues with account,Account,Positive,False,10/8/2024,5,low
2029,Account locked unexpectedly,Account,Neutral,False,10/8/2024,67,low
2030,System timeout issue,Technical,Negative,False,10/8/2024,8,medium
2031,App crashes on login,Technical,Negative,True,10/8/2024,2,high
2032,Website not loading,Technical,Negative,False,10/8/2024,67,medium
2033,System timeout issue,Technical,Positive,True,10/8/2024,66,medium
2034,Request for demo,General,Negative,False,10/8/2024,30,medium
2035,Need more information about product,General,Positive,False,10/8/2024,5,low
2036,Login issues with account,Account,Positive,False,10/9/2024,1,low
2037,App crashes on login,Technical,Positive,False,10/9/2024,52,medium
2038,Login issues with account,Account,Negative,False,10/9/2024,51,medium
2039,Account locked unexpectedly,Account,Negative,True,10/9/2024,2,high
2040,Refund not processed,Billing,Positive,False,10/9/2024,71,medium
2041,System timeout issue,Technical,Negative,False,10/9/2024,45,medium
2042,Login issues with account,Account,Neutral,False,10/9/2024,29,low
2043,Need more information about product,General,Positive,False,10/9/2024,59,low
2044,Account locked unexpectedly,Account,Negative,True,10/9/2024,23,high
2045,Profile update failed,Account,Negative,False,10/9/2024,14,medium
2046,Feedback on service,General,Positive,False,10/9/2024,65,low
2047,System timeout issue,Technical,Neutral,False,10/9/2024,66,medium
2048,Feature not working properly,Technical,Negative,False,10/9/2024,33,medium
2049,Verification email not received,Account,Neutral,False,10/9/2024,62,low
2050,Error while uploading file,Technical,Neutral,False,10/10/2024,59,medium
2051,Verification email not received,Account,Negative,False,10/10/2024,4,medium
2052,General inquiry,General,Positive,False,10/10/2024,34,low
2053,Refund not processed,Billing,Neutral,False,10/10/2024,29,medium
2054,Error while uploading file,Technical,Neutral,False,10/10/2024,53,medium
2055,Login issues with account,Account,Negative,False,10/10/2024,69,medium
2056,Billing invoice incorrect,Billing,Negative,False,10/10/2024,32,medium
2057,System timeout issue,Technical,Positive,True,10/10/2024,44,medium
2058,Refund not processed,Billing,Negative,False,10/10/2024,23,medium
2059,General inquiry,General,Neutral,False,10/10/2024,46,low
2060,Website not loading,Technical,Negative,True,10/10/2024,25,high
2061,General inquiry,General,Negative,False,10/11/2024,26,medium
2062,Error while uploading file,Technical,Negative,False,10/11/2024,31,medium
2063,Feature not working properly,Technical,Positive,False,10/11/2024,30,medium
2064,Website not loading,Technical,Positive,False,10/11/2024,46,medium
2065,Unable to update payment method,Billing,Positive,False,10/11/2024,16,medium
2066,Refund not processed,Billing,Negative,False,10/11/2024,64,medium
2067,Need more information about product,General,Positive,False,10/11/2024,70,low
2068,Charged twice for subscription,Billing,Neutral,False,10/12/2024,48,medium
2069,Need more information about product,General,Neutral,False,10/12/2024,64,low
2070,How to use this feature?,General,Neutral,False,10/12/2024,63,low
2071,App crashes on login,Technical,Negative,True,10/12/2024,29,high
2072,How to use this feature?,General,Positive,False,10/13/2024,7,low
2073,Request for demo,General,Neutral,False,10/13/2024,62,low
2074,Feedback on service,General,Positive,False,10/13/2024,65,low
2075,Login issues with account,Account,Neutral,False,10/14/2024,23,low
2076,Verification email not received,Account,Positive,False,10/14/2024,67,low
2077,Verification email not received,Account,Neutral,False,10/14/2024,2,low
2078,Billing invoice incorrect,Billing,Negative,True,10/14/2024,13,high
2079,Unable to reset password,Account,Neutral,False,10/14/2024,34,low
2080,App crashes on login,Technical,Negative,True,10/15/2024,35,high
2081,General inquiry,General,Negative,False,10/15/2024,44,medium
2082,Login issues with account,Account,Positive,False,10/15/2024,64,low
2083,Profile update failed,Account,Positive,False,10/15/2024,54,low
2084,Login issues with account,Account,Neutral,False,10/15/2024,52,low
2085,Feature not working properly,Technical,Neutral,False,10/15/2024,24,medium
2086,How to use this feature?,General,Positive,False,10/15/2024,30,low
2087,Payment failed again,Billing,Negative,True,10/16/2024,31,high
2088,Feedback on service,General,Neutral,False,10/16/2024,49,low
2089,Website not loading,Technical,Positive,False,10/16/2024,20,medium
2090,General inquiry,General,Positive,False,10/16/2024,23,low
2091,Profile update failed,Account,Neutral,False,10/16/2024,18,low
2092,Request for demo,General,Negative,False,10/16/2024,41,medium
2093,General inquiry,General,Neutral,False,10/16/2024,33,low
2094,Feedback on service,General,Negative,False,10/16/2024,7,medium
2095,Account locked unexpectedly,Account,Positive,False,10/17/2024,8,low
2096,Website not loading,Technical,Neutral,True,10/17/2024,13,medium
2097,Verification email not received,Account,Negative,False,10/17/2024,43,medium
2098,Feature not working properly,Technical,Neutral,False,10/17/2024,47,medium
2099,Feedback on service,General,Negative,False,10/17/2024,33,medium
2100,Login issues with account,Account,Positive,False,10/17/2024,53,low
2101,Payment failed again,Billing,Neutral,False,10/18/2024,26,medium
2102,How to use this feature?,General,Negative,False,10/18/2024,69,medium
2103,App crashes on login,Technical,Neutral,True,10/18/2024,66,medium
2104,General inquiry,General,Negative,False,10/18/2024,58,medium
2105,Refund not processed,Billing,Neutral,False,10/18/2024,37,medium
2106,Verification email not received,Account,Negative,False,10/18/2024,19,medium
2107,App crashes on login,Technical,Negative,False,10/18/2024,44,medium
2108,Profile update failed,Account,Negative,False,10/18/2024,52,medium
2109,Refund not processed,Billing,Positive,False,10/18/2024,21,medium
2110,Unable to reset password,Account,Positive,False,10/18/2024,41,low
2111,Unable to reset password,Account,Negative,False,10/18/2024,38,medium
2112,Feature not working properly,Technical,Negative,False,10/18/2024,51,medium
2113,Feature not working properly,Technical,Neutral,False,10/18/2024,47,medium
2114,How to use this feature?,General,Negative,False,10/19/2024,58,medium
2115,Profile update failed,Account,Positive,False,10/19/2024,24,low
2116,Billing invoice incorrect,Billing,Positive,False,10/19/2024,33,medium
2117,Refund not processed,Billing,Positive,False,10/19/2024,22,medium
2118,Account locked unexpectedly,Account,Positive,True,10/19/2024,61,medium
2119,Feedback on service,General,Positive,False,10/19/2024,4,low
2120,Account locked unexpectedly,Account,Negative,False,10/19/2024,11,medium
2121,Payment failed again,Billing,Neutral,False,10/19/2024,11,medium
2122,Account locked unexpectedly,Account,Neutral,True,10/19/2024,37,medium
2123,Verification email not received,Account,Negative,False,10/20/2024,17,medium
2124,Unable to update payment method,Billing,Negative,False,10/20/2024,22,medium
2125,Billing invoice incorrect,Billing,Positive,False,10/20/2024,42,medium
2126,General inquiry,General,Neutral,False,10/20/2024,70,low
2127,Feature not working properly,Technical,Negative,False,10/20/2024,57,medium
2128,Unable to update payment method,Billing,Negative,False,10/20/2024,70,medium
2129,App crashes on login,Technical,Negative,False,10/20/2024,56,medium
2130,Request for demo,General,Negative,False,10/20/2024,69,medium
2131,System timeout issue,Technical,Neutral,True,10/21/2024,30,medium
2132,Refund not processed,Billing,Neutral,False,10/21/2024,40,medium
2133,Login issues with account,Account,Neutral,False,10/21/2024,34,low
2134,Unable to update payment method,Billing,Neutral,False,10/21/2024,2,medium
2135,Billing invoice incorrect,Billing,Negative,False,10/21/2024,18,medium
2136,Login issues with account,Account,Neutral,False,10/21/2024,61,low
2137,Feedback on service,General,Positive,False,10/21/2024,63,low
2138,General inquiry,General,Neutral,False,10/21/2024,2,low
2139,Profile update failed,Account,Neutral,False,10/22/2024,30,low
2140,Billing invoice incorrect,Billing,Negative,True,10/22/2024,53,high
2141,Feedback on service,General,Neutral,False,10/22/2024,51,low
2142,Error while uploading file,Technical,Positive,False,10/22/2024,50,medium
2143,Account locked unexpectedly,Account,Positive,True,10/22/2024,55,medium
2144,Error while uploading file,Technical,Negative,False,10/22/2024,35,medium
2145,System timeout issue,Technical,Negative,False,10/22/2024,35,medium
2146,Profile update failed,Account,Positive,False,10/22/2024,9,low
2147,App crashes on login,Technical,Positive,True,10/22/2024,59,medium
2148,Need more information about product,General,Neutral,False,10/22/2024,35,low
2149,Need more information about product,General,Neutral,False,10/22/2024,25,low
2150,Unable to reset password,Account,Positive,False,10/22/2024,20,low
2151,Charged twice for subscription,Billing,Negative,False,10/22/2024,3,medium
2152,App crashes on login,Technical,Positive,True,10/22/2024,17,medium
2153,Verification email not received,Account,Negative,False,10/22/2024,2,medium
2154,Error while uploading file,Technical,Positive,False,10/23/2024,20,medium
2155,Billing invoice incorrect,Billing,Neutral,True,10/23/2024,54,medium
2156,System timeout issue,Technical,Neutral,False,10/23/2024,60,medium
2157,Charged twice for subscription,Billing,Neutral,False,10/23/2024,11,medium
2158,Unable to update payment method,Billing,Positive,False,10/23/2024,35,medium
2159,Account locked unexpectedly,Account,Positive,False,10/23/2024,24,low
2160,Website not loading,Technical,Neutral,False,10/23/2024,2,medium
2161,Payment failed again,Billing,Negative,True,10/23/2024,57,high
2162,Error while uploading file,Technical,Negative,False,10/23/2024,5,medium
2163,Website not loading,Technical,Neutral,False,10/23/2024,13,medium
2164,Request for demo,General,Negative,False,10/23/2024,27,medium
2165,General inquiry,General,Neutral,False,10/23/2024,40,low
2166,Unable to reset password,Account,Positive,False,10/23/2024,6,low
2167,Feedback on service,General,Negative,False,10/24/2024,16,medium
2168,Feature not working properly,Technical,Neutral,False,10/24/2024,39,medium
2169,Website not loading,Technical,Neutral,False,10/24/2024,28,medium
2170,Payment failed again,Billing,Positive,False,10/24/2024,42,medium
2171,Billing invoice incorrect,Billing,Positive,False,10/24/2024,16,medium
2172,Account locked unexpectedly,Account,Positive,True,10/24/2024,6,medium
2173,How to use this feature?,General,Negative,False,10/24/2024,61,medium
2174,Need more information about product,General,Positive,False,10/24/2024,48,low
2175,Refund not processed,Billing,Positive,False,10/24/2024,21,medium
2176,General inquiry,General,Positive,False,10/24/2024,44,low
2177,Charged twice for subscription,Billing,Positive,False,10/24/2024,46,medium
2178,Unable to update payment method,Billing,Negative,False,10/25/2024,69,medium
2179,Payment failed again,Billing,Positive,True,10/25/2024,41,medium
2180,Feedback on service,General,Negative,False,10/25/2024,45,medium
2181,Verification email not received,Account,Negative,False,10/25/2024,25,medium
2182,Billing invoice incorrect,Billing,Negative,True,10/25/2024,18,high
2183,Feature not working properly,Technical,Positive,False,10/25/2024,63,medium
2184,Verification email not received,Account,Negative,False,10/25/2024,38,medium
2185,Feedback on service,General,Negative,False,10/25/2024,63,medium
2186,Website not loading,Technical,Negative,True,10/26/2024,45,high
2187,Unable to reset password,Account,Negative,False,10/26/2024,60,medium
2188,Feature not working properly,Technical,Negative,False,10/27/2024,71,medium
2189,App crashes on login,Technical,Positive,False,10/27/2024,58,medium
2190,System timeout issue,Technical,Neutral,False,10/27/2024,59,medium
2191,Billing invoice incorrect,Billing,Negative,False,10/27/2024,24,medium
2192,Billing invoice incorrect,Billing,Negative,False,10/27/2024,31,medium
2193,Unable to reset password,Account,Negative,False,10/27/2024,9,medium
2194,Feedback on service,General,Neutral,False,10/27/2024,25,low
2195,Request for demo,General,Negative,False,10/27/2024,64,medium
2196,Feedback on service,General,Positive,False,10/28/2024,37,low
2197,Unable to reset password,Account,Neutral,False,10/28/2024,42,low
2198,Payment failed again,Billing,Positive,False,10/28/2024,9,medium
2199,Charged twice for subscription,Billing,Positive,False,10/28/2024,23,medium
2200,Charged twice for subscription,Billing,Positive,False,10/28/2024,14,medium
2201,General inquiry,General,Positive,False,10/28/2024,13,low
2202,Charged twice for subscription,Billing,Negative,False,10/28/2024,50,medium
2203,General inquiry,General,Negative,False,10/28/2024,33,medium
2204,Charged twice for subscription,Billing,Neutral,False,10/28/2024,29,medium
2205,Need more information about product,General,Negative,False,10/28/2024,10,medium
2206,Billing invoice incorrect,Billing,Positive,False,10/28/2024,11,medium
2207,Verification email not received,Account,Negative,False,10/28/2024,8,medium
2208,Login issues with account,Account,Negative,False,10/28/2024,54,medium
2209,Login issues with account,Account,Negative,False,10/28/2024,8,medium
2210,Need more information about product,General,Neutral,False,10/28/2024,68,low
2211,Charged twice for subscription,Billing,Negative,False,10/29/2024,10,medium
2212,System timeout issue,Technical,Positive,False,10/29/2024,67,medium
2213,Payment failed again,Billing,Positive,False,10/29/2024,69,medium
2214,Account locked unexpectedly,Account,Positive,True,10/29/2024,32,medium
2215,How to use this feature?,General,Negative,False,10/29/2024,23,medium
2216,Feedback on service,General,Negative,False,10/29/2024,72,medium
2217,Profile update failed,Account,Negative,False,10/29/2024,14,medium
2218,How to use this feature?,General,Neutral,False,10/29/2024,59,low
2219,Profile update failed,Account,Positive,False,10/29/2024,22,low
2220,App crashes on login,Technical,Negative,True,10/29/2024,44,high
2221,App crashes on login,Technical,Negative,False,10/30/2024,57,medium
2222,Login issues with account,Account,Neutral,False,10/30/2024,71,low
2223,Unable to reset password,Account,Neutral,False,10/30/2024,53,low
2224,Profile update failed,Account,Negative,False,10/30/2024,42,medium
2225,Need more information about product,General,Positive,False,10/30/2024,70,low
2226,Website not loading,Technical,Neutral,False,10/30/2024,33,medium
2227,Login issues with account,Account,Neutral,False,10/30/2024,58,low
2228,Account locked unexpectedly,Account,Positive,False,10/30/2024,37,low
2229,Need more information about product,General,Positive,False,10/30/2024,67,low
2230,Unable to update payment method,Billing,Neutral,False,10/30/2024,1,medium
2231,System timeout issue,Technical,Positive,True,10/30/2024,41,medium
2232,Billing invoice incorrect,Billing,Negative,False,10/31/2024,71,medium
2233,Request for demo,General,Negative,False,10/31/2024,20,medium
2234,Payment failed again,Billing,Positive,True,10/31/2024,20,medium
2235,Unable to update payment method,Billing,Neutral,False,10/31/2024,47,medium
2236,How to use this feature?,General,Positive,False,10/31/2024,30,low
2237,Feature not working properly,Technical,Neutral,False,10/31/2024,12,medium
2238,How to use this feature?,General,Neutral,False,10/31/2024,28,low
2239,Refund not processed,Billing,Negative,False,10/31/2024,42,medium
2240,General inquiry,General,Positive,False,10/31/2024,63,low
2241,How to use this feature?,General,Positive,False,10/31/2024,39,low
2242,Charged twice for subscription,Billing,Negative,False,10/31/2024,49,medium
2243,Refund not processed,Billing,Positive,False,10/31/2024,43,medium
2244,Login issues with account,Account,Neutral,False,10/31/2024,54,low
2245,Payment failed again,Billing,Positive,False,10/31/2024,2,medium
2246,Account locked unexpectedly,Account,Positive,True,10/31/2024,6,medium
2247,Unable to reset password,Account,Negative,False,10/31/2024,20,medium
2248,Unable to reset password,Account,Negative,False,11/1/2024,29,medium
2249,Unable to update payment method,Billing,Positive,False,11/1/2024,51,medium
2250,Verification email not received,Account,Negative,False,11/1/2024,65,medium
2251,Refund not processed,Billing,Positive,False,11/1/2024,56,medium
2252,System timeout issue,Technical,Neutral,True,11/1/2024,44,medium
2253,Refund not processed,Billing,Neutral,False,11/1/2024,7,medium
2254,Feedback on service,General,Neutral,False,11/1/2024,34,low
2255,Refund not processed,Billing,Neutral,False,11/1/2024,65,medium
2256,Profile update failed,Account,Negative,False,11/1/2024,17,medium
2257,Unable to update payment method,Billing,Neutral,False,11/2/2024,72,medium
2258,Website not loading,Technical,Neutral,True,11/2/2024,26,medium
2259,Feedback on service,General,Negative,False,11/2/2024,68,medium
2260,Error while uploading file,Technical,Positive,False,11/2/2024,10,medium
2261,Feature not working properly,Technical,Neutral,False,11/2/2024,42,medium
2262,How to use this feature?,General,Positive,False,11/2/2024,15,low
2263,Profile update failed,Account,Neutral,False,11/2/2024,47,low
2264,Login issues with account,Account,Positive,False,11/2/2024,42,low
2265,Login issues with account,Account,Negative,False,11/3/2024,4,medium
2266,System timeout issue,Technical,Positive,False,11/3/2024,57,medium
2267,Need more information about product,General,Positive,False,11/3/2024,57,low
2268,Charged twice for subscription,Billing,Positive,False,11/3/2024,26,medium
2269,Login issues with account,Account,Positive,False,11/3/2024,11,low
2270,Payment failed again,Billing,Negative,True,11/3/2024,19,high
2271,System timeout issue,Technical,Positive,True,11/3/2024,15,medium
2272,System timeout issue,Technical,Neutral,True,11/3/2024,43,medium
2273,Website not loading,Technical,Negative,False,11/4/2024,27,medium
2274,Feedback on service,General,Negative,False,11/4/2024,34,medium
2275,Feedback on service,General,Neutral,False,11/4/2024,19,low
2276,Billing invoice incorrect,Billing,Neutral,False,11/4/2024,68,medium
2277,Charged twice for subscription,Billing,Neutral,False,11/4/2024,22,medium
2278,Charged twice for subscription,Billing,Neutral,False,11/4/2024,26,medium
2279,Need more information about product,General,Neutral,False,11/4/2024,7,low
2280,Verification email not received,Account,Negative,False,11/4/2024,2,medium
2281,Refund not processed,Billing,Neutral,False,11/4/2024,35,medium
2282,Login issues with account,Account,Positive,False,11/5/2024,3,low
2283,System timeout issue,Technical,Negative,True,11/5/2024,49,high
2284,Request for demo,General,Negative,False,11/5/2024,13,medium
2285,Unable to reset password,Account,Neutral,False,11/5/2024,69,low
2286,Refund not processed,Billing,Positive,False,11/5/2024,26,medium
2287,Request for demo,General,Neutral,False,11/5/2024,72,low
2288,Billing invoice incorrect,Billing,Positive,True,11/5/2024,68,medium
2289,System timeout issue,Technical,Neutral,True,11/6/2024,21,medium
2290,Billing invoice incorrect,Billing,Neutral,False,11/6/2024,46,medium
2291,System timeout issue,Technical,Positive,False,11/6/2024,65,medium
2292,Feature not working properly,Technical,Positive,False,11/6/2024,33,medium
2293,Account locked unexpectedly,Account,Positive,False,11/6/2024,36,low
2294,Error while uploading file,Technical,Positive,False,11/6/2024,44,medium
2295,Account locked unexpectedly,Account,Negative,True,11/6/2024,49,high
2296,Request for demo,General,Negative,False,11/6/2024,30,medium
2297,Profile update failed,Account,Positive,False,11/6/2024,20,low
2298,Profile update failed,Account,Neutral,False,11/6/2024,43,low
2299,Verification email not received,Account,Negative,False,11/6/2024,17,medium
2300,Website not loading,Technical,Negative,True,11/6/2024,70,high
2301,Website not loading,Technical,Positive,True,11/6/2024,68,medium
2302,Unable to update payment method,Billing,Neutral,False,11/6/2024,19,medium
2303,How to use this feature?,General,Positive,False,11/6/2024,41,low
2304,Refund not processed,Billing,Negative,False,11/6/2024,69,medium
2305,Payment failed again,Billing,Positive,True,11/6/2024,19,medium
2306,Billing invoice incorrect,Billing,Neutral,False,11/6/2024,53,medium
2307,Profile update failed,Account,Neutral,False,11/6/2024,57,low
2308,Feature not working properly,Technical,Positive,False,11/6/2024,25,medium
2309,Payment failed again,Billing,Positive,True,11/6/2024,35,medium
2310,Need more information about product,General,Negative,False,11/7/2024,30,medium
2311,Need more information about product,General,Positive,False,11/7/2024,30,low
2312,Billing invoice incorrect,Billing,Neutral,True,11/7/2024,62,medium
2313,Unable to update payment method,Billing,Negative,False,11/7/2024,61,medium
2314,Login issues with account,Account,Positive,False,11/7/2024,50,low
2315,General inquiry,General,Neutral,False,11/7/2024,18,low
2316,App crashes on login,Technical,Positive,True,11/7/2024,53,medium
2317,Billing invoice incorrect,Billing,Neutral,False,11/7/2024,29,medium
2318,Website not loading,Technical,Positive,True,11/7/2024,57,medium
2319,Need more information about product,General,Neutral,False,11/7/2024,42,low
2320,Verification email not received,Account,Positive,False,11/7/2024,55,low
2321,Account locked unexpectedly,Account,Positive,False,11/7/2024,49,low
2322,Unable to reset password,Account,Neutral,False,11/7/2024,69,low
2323,Request for demo,General,Negative,False,11/8/2024,5,medium
2324,Request for demo,General,Positive,False,11/8/2024,58,low
2325,Verification email not received,Account,Positive,False,11/8/2024,32,low
2326,Request for demo,General,Negative,False,11/8/2024,51,medium
2327,Charged twice for subscription,Billing,Negative,False,11/8/2024,50,medium
2328,Request for demo,General,Negative,False,11/8/2024,7,medium
2329,Website not loading,Technical,Neutral,True,11/8/2024,39,medium
2330,System timeout issue,Technical,Neutral,True,11/8/2024,38,medium
2331,Need more information about product,General,Positive,False,11/8/2024,67,low
2332,Unable to update payment method,Billing,Neutral,False,11/8/2024,58,medium
2333,Refund not processed,Billing,Negative,False,11/8/2024,65,medium
2334,Payment failed again,Billing,Positive,False,11/8/2024,70,medium
2335,Unable to update payment method,Billing,Neutral,False,11/8/2024,53,medium
2336,Unable to reset password,Account,Neutral,False,11/8/2024,4,low
2337,App crashes on login,Technical,Neutral,False,11/9/2024,26,medium
2338,Verification email not received,Account,Positive,False,11/9/2024,33,low
2339,Unable to reset password,Account,Negative,False,11/9/2024,21,medium
2340,Payment failed again,Billing,Positive,True,11/9/2024,58,medium
2341,Login issues with account,Account,Positive,False,11/9/2024,68,low
2342,Account locked unexpectedly,Account,Negative,False,11/10/2024,66,medium
2343,Need more information about product,General,Positive,False,11/10/2024,49,low
2344,Feedback on service,General,Neutral,False,11/10/2024,6,low
2345,App crashes on login,Technical,Neutral,False,11/10/2024,20,medium
2346,App crashes on login,Technical,Positive,True,11/10/2024,7,medium
2347,Profile update failed,Account,Neutral,False,11/10/2024,40,low
2348,Verification email not received,Account,Neutral,False,11/10/2024,24,low
2349,Payment failed again,Billing,Positive,False,11/11/2024,1,medium
2350,Need more information about product,General,Neutral,False,11/11/2024,2,low
2351,Verification email not received,Account,Neutral,False,11/11/2024,64,low
2352,Feedback on service,General,Positive,False,11/11/2024,64,low
2353,Error while uploading file,Technical,Positive,False,11/11/2024,61,medium
2354,Verification email not received,Account,Neutral,False,11/11/2024,57,low
2355,Refund not processed,Billing,Negative,False,11/11/2024,1,medium
2356,Error while uploading file,Technical,Negative,False,11/11/2024,36,medium
2357,Need more information about product,General,Negative,False,11/11/2024,72,medium
2358,Website not loading,Technical,Positive,True,11/11/2024,8,medium
2359,Login issues with account,Account,Positive,False,11/11/2024,19,low
2360,Charged twice for subscription,Billing,Negative,False,11/11/2024,39,medium
2361,Unable to reset password,Account,Positive,False,11/11/2024,7,low
2362,Payment failed again,Billing,Neutral,False,11/12/2024,21,medium
2363,System timeout issue,Technical,Negative,False,11/12/2024,72,medium
2364,App crashes on login,Technical,Neutral,False,11/12/2024,47,medium
2365,Charged twice for subscription,Billing,Positive,False,11/12/2024,39,medium
2366,Unable to reset password,Account,Neutral,False,11/12/2024,49,low
2367,Refund not processed,Billing,Neutral,False,11/12/2024,71,medium
2368,Refund not processed,Billing,Neutral,False,11/12/2024,61,medium
2369,Unable to update payment method,Billing,Positive,False,11/12/2024,36,medium
2370,Unable to reset password,Account,Negative,False,11/13/2024,53,medium
2371,Request for demo,General,Positive,False,11/13/2024,27,low
2372,Need more information about product,General,Positive,False,11/13/2024,14,low
2373,How to use this feature?,General,Negative,False,11/13/2024,68,medium
2374,Refund not processed,Billing,Neutral,False,11/13/2024,37,medium
2375,Profile update failed,Account,Negative,False,11/13/2024,41,medium
2376,Feature not working properly,Technical,Negative,False,11/13/2024,46,medium
2377,Unable to update payment method,Billing,Negative,False,11/13/2024,64,medium
2378,Request for demo,General,Negative,False,11/14/2024,64,medium
2379,General inquiry,General,Positive,False,11/14/2024,30,low
2380,System timeout issue,Technical,Positive,True,11/14/2024,4,medium
2381,Verification email not received,Account,Negative,False,11/15/2024,16,medium
2382,Website not loading,Technical,Negative,False,11/15/2024,53,medium
2383,Charged twice for subscription,Billing,Neutral,False,11/15/2024,45,medium
2384,Feedback on service,General,Negative,False,11/15/2024,28,medium
2385,Billing invoice incorrect,Billing,Negative,True,11/15/2024,37,high
2386,Feature not working properly,Technical,Positive,False,11/15/2024,40,medium
2387,System timeout issue,Technical,Negative,False,11/15/2024,1,medium
2388,Payment failed again,Billing,Negative,True,11/15/2024,51,high
2389,How to use this feature?,General,Negative,False,11/15/2024,4,medium
2390,App crashes on login,Technical,Positive,True,11/16/2024,44,medium
2391,General inquiry,General,Neutral,False,11/16/2024,5,low
2392,Unable to update payment method,Billing,Neutral,False,11/16/2024,20,medium
2393,Verification email not received,Account,Negative,False,11/16/2024,43,medium
2394,Verification email not received,Account,Neutral,False,11/17/2024,8,low
2395,Request for demo,General,Neutral,False,11/17/2024,41,low
2396,Feedback on service,General,Negative,False,11/17/2024,3,medium
2397,Website not loading,Technical,Negative,False,11/17/2024,46,medium
2398,Refund not processed,Billing,Positive,False,11/17/2024,36,medium
2399,Billing invoice incorrect,Billing,Neutral,False,11/17/2024,69,medium
2400,App crashes on login,Technical,Negative,False,11/17/2024,24,medium
2401,Need more information about product,General,Positive,False,11/17/2024,40,low
2402,Unable to reset password,Account,Negative,False,11/18/2024,5,medium
2403,Feature not working properly,Technical,Neutral,False,11/18/2024,12,medium
2404,General inquiry,General,Positive,False,11/18/2024,48,low
2405,Verification email not received,Account,Neutral,False,11/18/2024,28,low
2406,Request for demo,General,Neutral,False,11/18/2024,23,low
2407,Payment failed again,Billing,Neutral,False,11/18/2024,26,medium
2408,Refund not processed,Billing,Neutral,False,11/18/2024,65,medium
2409,Billing invoice incorrect,Billing,Neutral,False,11/18/2024,20,medium
2410,Website not loading,Technical,Neutral,False,11/18/2024,68,medium
2411,System timeout issue,Technical,Neutral,True,11/19/2024,13,medium
2412,Request for demo,General,Negative,False,11/19/2024,17,medium
2413,Website not loading,Technical,Negative,True,11/19/2024,50,high
2414,Request for demo,General,Positive,False,11/19/2024,1,low
2415,System timeout issue,Technical,Positive,False,11/19/2024,12,medium
2416,Unable to reset password,Account,Neutral,False,11/19/2024,6,low
2417,Payment failed again,Billing,Negative,False,11/19/2024,40,medium
2418,Billing invoice incorrect,Billing,Negative,False,11/19/2024,27,medium
2419,Unable to reset password,Account,Positive,False,11/20/2024,25,low
2420,System timeout issue,Technical,Neutral,False,11/20/2024,57,medium
